CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
550463660,9/24/2015,9:00:00,,,10/11/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,,RESIDENCE - APT. HOUSE,,,1022636,244997,40.83906025,-73.86127473,"(40.839060245, -73.861274733)"
591161112,9/16/2015,12:00:00,9/16/2015,17:00:00,10/11/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,,STREET,,,1007213,256307,40.87015639,-73.91697456,"(40.870156385, -73.916974557)"
137639704,9/12/2015,12:00:00,,,10/11/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,995810,169852,40.63288172,-73.95835278,"(40.632881724, -73.958352776)"
946720717,10/10/2015,19:29:00,10/10/2015,21:00:00,10/10/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESTAURANT/DINER,,,985052,203923,40.72640641,-73.99710793,"(40.72640641, -73.997107926)"
192534345,10/10/2015,19:15:00,10/10/2015,20:30:00,10/10/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESTAURANT/DINER,,,989320,218824,40.7673045,-73.98169826,"(40.767304504, -73.981698256)"
125926549,10/10/2015,18:00:00,10/10/2015,19:00:00,10/10/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,GYM/FITNESS FACILITY,,,1059287,206384,40.73284301,-73.72925024,"(40.732843005, -73.729250242)"
572984305,10/10/2015,15:02:00,10/10/2015,17:00:00,10/10/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,TAFT,999218,230194,40.79850092,-73.94594019,"(40.798500915, -73.945940189)"
590360891,10/10/2015,15:00:00,10/10/2015,15:30:00,10/10/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,78,,STREET,,,991330,187303,40.68078561,-73.97447512,"(40.680785613, -73.974475116)"
483282650,10/10/2015,13:30:00,10/10/2015,13:40:00,10/10/2015,678,MISCELLANEOUS PENAL LAW,477,THEFT OF SERVICES- CABLE TV SE,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,5,,TAXI (LIVERY LICENSED),,,986219,201582,40.71998075,-73.99289821,"(40.719980748, -73.992898213)"
515449458,10/10/2015,4:50:00,10/10/2015,4:55:00,10/10/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,RESTAURANT/DINER,,,986091,192314,40.6945423,-73.99336251,"(40.6945423, -73.99336251)"
631267081,10/10/2015,3:45:00,10/10/2015,3:50:00,10/10/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,,STREET,,,988939,189005,40.68545881,-73.98309448,"(40.685458805, -73.983094475)"
868251464,10/10/2015,0:49:00,10/10/2015,2:50:00,10/10/2015,678,MISCELLANEOUS PENAL LAW,477,THEFT OF SERVICES- CABLE TV SE,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,STREET,,,1031642,190873,40.6904604,-73.82910878,"(40.690460398, -73.829108783)"
408031495,10/10/2015,0:08:00,10/10/2015,2:01:00,10/10/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,FRONT OF,TAXI (YELLOW LICENSED),,,985005,216305,40.76039192,-73.99727611,"(40.760391917, -73.997276108)"
694368744,9/30/2015,18:35:00,9/30/2015,18:55:00,10/10/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,,BUS (NYC TRANSIT),,,1027434,251387,40.85657673,-73.84389368,"(40.856576728, -73.843893678)"
666423512,9/29/2015,21:00:00,9/30/2015,8:00:00,10/10/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,114,INSIDE,RESIDENCE - PUBLIC HOUSING,,QUEENSBRIDGE SOUTH,998646,214591,40.75567574,-73.94803956,"(40.755675739, -73.948039558)"
453000957,9/28/2015,8:00:00,10/10/2015,11:00:00,10/10/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,ATM,,,998486,187457,40.68119969,-73.94867446,"(40.681199692, -73.948674455)"
435489847,9/27/2015,13:42:00,9/27/2015,13:46:00,10/10/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,BANK,,,998379,176396,40.65083988,-73.94908342,"(40.650839875, -73.949083416)"
806580995,9/22/2015,15:00:00,,,10/10/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1003905,250645,40.85462389,-73.92895183,"(40.854623892, -73.92895183)"
268661767,10/9/2015,21:39:00,10/9/2015,22:32:00,10/9/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,TAXI (YELLOW LICENSED),,,1008228,183789,40.67111083,-73.91356336,"(40.671110834, -73.913563363)"
889288732,10/9/2015,21:30:00,10/9/2015,22:20:00,10/9/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,FRONT OF,TAXI (YELLOW LICENSED),,,995722,200503,40.71701193,-73.95861766,"(40.717011933, -73.95861766)"
312541417,10/9/2015,18:52:00,10/9/2015,18:53:00,10/9/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,,BUS (OTHER),,,1009516,239520,40.82407474,-73.9087109,"(40.82407474, -73.908710901)"
768831425,10/9/2015,18:09:00,10/9/2015,18:15:00,10/9/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1014319,182198,40.66672531,-73.89161309,"(40.666725306, -73.891613088)"
182575388,10/9/2015,16:39:00,10/9/2015,17:15:00,10/9/2015,112,THEFT-FRAUD,489,"THEFT,RELATED OFFENSES,UNCLASS",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,STREET,,,991221,188242,40.68336304,-73.97486713,"(40.68336304, -73.974867134)"
558760143,10/9/2015,16:30:00,10/9/2015,17:00:00,10/9/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,CLOTHING/BOUTIQUE,,,998954,233791,40.80837414,-73.94688582,"(40.808374136, -73.946885823)"
776578749,10/9/2015,2:45:00,10/9/2015,3:07:00,10/9/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,,STREET,,,1007902,224295,40.78229078,-73.9145962,"(40.782290775, -73.914596198)"
461141674,10/9/2015,0:50:00,10/9/2015,1:05:00,10/9/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7,,STREET,,,987268,201704,40.72031531,-73.98911386,"(40.720315312, -73.989113855)"
365373996,10/9/2015,0:30:00,,,10/9/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,,STREET,,,998951,186113,40.67750996,-73.94700086,"(40.677509956, -73.947000859)"
838194836,10/8/2015,21:00:00,10/8/2015,21:05:00,10/9/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,PARKING LOT/GARAGE (PUBLIC),,,1004026,180815,40.66295825,-73.92871983,"(40.662958251, -73.928719831)"
677228891,10/8/2015,11:26:00,10/8/2015,12:30:00,10/9/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,OTHER,,,1016123,180753,40.66275279,-73.88511713,"(40.662752793, -73.885117129)"
994861590,10/8/2015,11:00:00,10/8/2015,17:00:00,10/9/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,PUBLIC SCHOOL,,,1001001,198765,40.71223312,-73.93957867,"(40.71223312, -73.939578665)"
563267908,10/1/2015,23:00:00,,,10/9/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,,STREET,,,989712,218054,40.76519082,-73.98028372,"(40.765190819, -73.980283724)"
570535248,9/29/2015,16:00:00,10/9/2015,0:50:00,10/9/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,,,,1014793,252889,40.86075205,-73.88958329,"(40.860752045, -73.889583293)"
557085556,9/2/2015,7:00:00,9/5/2015,0:00:00,10/9/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,991634,159851,40.60543552,-73.97340911,"(40.60543552, -73.973409112)"
955584582,8/1/2015,0:00:00,8/28/2015,23:59:00,10/9/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1003954,242258,40.83160393,-73.92879935,"(40.831603926, -73.928799346)"
566475247,4/3/2015,8:00:00,10/10/2015,8:00:00,10/9/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,OTHER,MANHATTAN,25,INSIDE,OTHER,,,1004138,226326,40.7878746,-73.92818165,"(40.787874599, -73.928181646)"
882633446,10/8/2015,17:45:00,10/8/2015,17:50:00,10/8/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BROOKLYN,72,,TRANSIT - NYC SUBWAY,,,981568,175823,40.64927798,-74.0096666,"(40.649277978, -74.009666595)"
418927736,10/8/2015,17:00:00,10/8/2015,17:54:00,10/8/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,CHAIN STORE,,,963109,169402,40.63162888,-74.07616736,"(40.631628881, -74.076167357)"
614979431,10/8/2015,15:45:00,10/8/2015,15:50:00,10/8/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,ATM,,,991116,185119,40.67479119,-73.9752489,"(40.674791193, -73.975248899)"
961926897,10/8/2015,3:57:00,10/8/2015,4:25:00,10/8/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,79,FRONT OF,RESIDENCE - PUBLIC HOUSING,,SUMNER,1001142,193051,40.69654927,-73.93908439,"(40.696549266, -73.939084394)"
715700873,10/8/2015,1:53:00,10/8/2015,1:55:00,10/8/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,,STREET,,,1025894,240049,40.82546466,-73.84953108,"(40.825464663, -73.849531084)"
492020268,10/7/2015,21:00:00,10/7/2015,23:40:00,10/8/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,BAR/NIGHT CLUB,,,1003548,235177,40.81216948,-73.93028682,"(40.812169481, -73.930286823)"
348865579,10/7/2015,16:30:00,10/7/2015,18:20:00,10/8/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESTAURANT/DINER,,,986996,216865,40.76192858,-73.99008892,"(40.76192858, -73.990088922)"
881952545,10/7/2015,9:00:00,10/8/2015,6:00:00,10/8/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,989234,214284,40.75484342,-73.98201209,"(40.754843416, -73.98201209)"
908563889,9/6/2015,12:00:00,,,10/8/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,,,1007568,221463,40.77451857,-73.91581207,"(40.774518572, -73.915812069)"
169843323,8/7/2015,12:00:00,8/26/2015,14:00:00,10/8/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,88,INSIDE,RESIDENCE-HOUSE,,,992943,191513,40.69233966,-73.96865415,"(40.692339662, -73.968654153)"
853545858,2/19/2015,9:00:00,3/26/2015,10:00:00,10/8/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE-HOUSE,,,1003437,184082,40.67192673,-73.93083356,"(40.671926733, -73.930833555)"
366049619,10/7/2015,21:30:00,,,10/7/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,985231,157651,40.59939999,-73.99646884,"(40.599399987, -73.99646884)"
115797589,10/7/2015,18:51:00,10/7/2015,18:54:00,10/7/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,1000267,225915,40.78675438,-73.94216163,"(40.786754376, -73.942161626)"
173312247,10/7/2015,17:05:00,,,10/7/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,FRONT OF,TAXI (YELLOW LICENSED),,,1012027,254322,40.86469433,-73.89957691,"(40.864694331, -73.899576908)"
996834100,10/7/2015,16:50:00,10/7/2015,16:55:00,10/7/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,OPPOSITE OF,STREET,,,1007333,234402,40.81003324,-73.91661607,"(40.810033244, -73.916616065)"
254512086,10/7/2015,15:00:00,10/7/2015,15:15:00,10/7/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,,STREET,,,989792,224853,40.78385225,-73.97998932,"(40.783852245, -73.979989319)"
473125868,10/7/2015,9:45:00,10/7/2015,10:30:00,10/7/2015,678,MISCELLANEOUS PENAL LAW,477,THEFT OF SERVICES- CABLE TV SE,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,STREET,,,1006814,219887,40.77019482,-73.91853967,"(40.770194821, -73.918539667)"
287226884,10/7/2015,8:15:00,10/7/2015,8:20:00,10/7/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,,STREET,,,980694,195183,40.70241651,-74.01282646,"(40.702416514, -74.012826457)"
895575734,10/7/2015,3:30:00,10/7/2015,3:45:00,10/7/2015,112,THEFT-FRAUD,489,"THEFT,RELATED OFFENSES,UNCLASS",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,78,FRONT OF,STREET,,,991736,186827,40.67947877,-73.97301185,"(40.679478766, -73.973011846)"
645548013,10/7/2015,2:45:00,,,10/7/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE-HOUSE,,,978970,171876,40.63844314,-74.01902595,"(40.638443142, -74.019025946)"
842029832,10/7/2015,0:05:00,10/7/2015,0:27:00,10/7/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,,STREET,,,1004405,216054,40.75968005,-73.92724826,"(40.759680049, -73.927248258)"
505120975,10/6/2015,3:00:00,10/6/2015,23:48:00,10/7/2015,112,THEFT-FRAUD,489,"THEFT,RELATED OFFENSES,UNCLASS",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,STREET,,,1004825,186017,40.67723476,-73.925824,"(40.677234755, -73.925824001)"
913112263,10/4/2015,16:19:00,10/7/2015,11:57:00,10/7/2015,343,OTHER OFFENSES RELATED TO THEF,479,"THEFT,RELATED OFFENSES,UNCLASS",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,CHECK CASHING BUSINESS,,,998638,241655,40.82995912,-73.94801046,"(40.829959123, -73.948010459)"
598597435,9/26/2015,15:44:00,9/26/2015,15:46:00,10/7/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,RESIDENCE-HOUSE,,,1004652,163545,40.61555438,-73.92651567,"(40.615554382, -73.926515665)"
179038476,9/19/2015,7:30:00,9/19/2015,19:30:00,10/7/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE - PUBLIC HOUSING,,,995641,156952,40.59747411,-73.95898342,"(40.597474109, -73.958983415)"
607251452,9/18/2015,13:45:00,9/24/2015,16:00:00,10/7/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE - APT. HOUSE,,,1009319,262859,40.88813386,-73.90933542,"(40.888133857, -73.909335418)"
346083164,10/6/2015,18:50:00,10/6/2015,18:56:00,10/6/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,987078,215157,40.75724053,-73.98979364,"(40.757240531, -73.989793637)"
424937129,10/6/2015,17:58:00,,,10/6/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,STREET,,,1008235,189532,40.68687405,-73.91351769,"(40.686874045, -73.91351769)"
596780883,10/6/2015,16:09:00,10/6/2015,16:53:00,10/6/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,FRONT OF,STREET,,,1005041,234533,40.81039849,-73.92489531,"(40.810398494, -73.924895311)"
887343372,10/6/2015,14:50:00,10/6/2015,15:05:00,10/6/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,1050542,184258,40.67218241,-73.7610219,"(40.672182408, -73.7610219)"
318446651,10/6/2015,13:30:00,10/6/2015,14:09:00,10/6/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,94,FRONT OF,GAS STATION,,,998570,205532,40.73081117,-73.94833316,"(40.730811169, -73.948333163)"
757249343,10/6/2015,8:50:00,,,10/6/2015,112,THEFT-FRAUD,489,"THEFT,RELATED OFFENSES,UNCLASS",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,,STREET,,,1055351,193031,40.69622488,-73.7435932,"(40.696224876, -73.743593204)"
571813652,10/6/2015,4:00:00,10/6/2015,4:12:00,10/6/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,FRONT OF,STREET,,,988972,207813,40.73708228,-73.9829623,"(40.737082284, -73.9829623)"
241624214,10/5/2015,23:45:00,10/5/2015,23:46:00,10/6/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,QUEENS,107,FRONT OF,RESIDENCE - PUBLIC HOUSING,,POMONOK,1035836,206042,40.73207216,-73.81386929,"(40.73207216, -73.813869293)"
222575056,10/5/2015,15:00:00,10/5/2015,19:00:00,10/6/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,COMMERCIAL BUILDING,,,1007380,218651,40.76680086,-73.91650052,"(40.766800861, -73.916500518)"
644996222,10/5/2015,12:00:00,10/5/2015,12:01:00,10/6/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE-HOUSE,,,1025193,233091,40.8063702,-73.85210642,"(40.806370202, -73.852106416)"
747400964,10/4/2015,10:30:00,,,10/6/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,HOTEL/MOTEL,,,988855,217773,40.76442003,-73.98337767,"(40.764420034, -73.983377672)"
293398946,10/1/2015,21:00:00,10/2/2015,11:30:00,10/6/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,PUBLIC SCHOOL,,,961800,169088,40.6307638,-74.08088232,"(40.630763797, -74.08088232)"
555345926,9/29/2015,8:00:00,9/29/2015,9:00:00,10/6/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,76,,STREET,,,984869,185103,40.67474992,-73.9977699,"(40.674749917, -73.997769895)"
467365768,9/20/2015,13:00:00,,,10/6/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE-HOUSE,,,1045061,194958,40.70159072,-73.78068399,"(40.701590715, -73.780683987)"
727571592,8/31/2015,15:00:00,9/7/2015,10:00:00,10/6/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,FRONT OF,STREET,,,983379,213311,40.75217414,-74.00314513,"(40.752174138, -74.003145129)"
261107093,10/5/2015,13:04:00,10/5/2015,13:20:00,10/5/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,COMMERCIAL BUILDING,,,1003742,213266,40.75202919,-73.92964956,"(40.752029186, -73.92964956)"
489697404,10/5/2015,13:04:00,10/5/2015,13:20:00,10/5/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,COMMERCIAL BUILDING,,,1003742,213266,40.75202919,-73.92964956,"(40.752029186, -73.92964956)"
890744255,10/5/2015,9:00:00,,,10/5/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,,,1002974,182973,40.66888377,-73.93250572,"(40.668883767, -73.932505719)"
362323771,10/5/2015,5:30:00,10/5/2015,6:00:00,10/5/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,FRONT OF,STREET,,,974352,171115,40.6363504,-74.03566406,"(40.636350402, -74.035664064)"
